epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,154.062,2.80549,64.8828,0.01666,0.00258,0.01778,0.00039,0.00027,2.08158,57.8664,0.01564,0.00012227,0.00012227,0.00012227
2,283.2,2.61909,23.4181,0.01237,0.62014,0.03993,0.00702,0.00268,2.09081,21.6109,0.01414,0.000243982,0.000243982,0.000243982
3,413.365,2.53379,11.6642,0.01364,0.22014,0.07703,0.02596,0.00919,1.78179,10.8911,0.01182,0.000364067,0.000364067,0.000364067
4,543.264,2.61737,7.29076,0.01447,0.00943,0.15941,0.02342,0.00875,1.9964,8.37491,0.01449,0.000362674,0.000362674,0.000362674
5,673.066,2.47282,6.04401,0.01395,0.24972,0.05464,0.04315,0.01929,1.89464,7.08787,0.01212,0.000360232,0.000360232,0.000360232
6,803.257,2.53756,5.36991,0.0131,0.42393,0.06438,0.04982,0.02186,1.74901,5.17446,0.01124,0.00035779,0.00035779,0.00035779
7,932.438,2.61006,4.9208,0.01429,0.28658,0.08793,0.07871,0.0322,1.7763,4.25141,0.01125,0.000355348,0.000355348,0.000355348
8,1061.56,2.37311,4.46516,0.01301,0.36423,0.03954,0.05233,0.01277,1.85654,4.11534,0.0114,0.000352906,0.000352906,0.000352906
9,1191.12,2.28707,4.26811,0.01267,0.34045,0.04544,0.04132,0.01261,1.7107,4.55697,0.01123,0.000350464,0.000350464,0.000350464
10,1320.46,2.41834,4.08646,0.01265,0.36018,0.09748,0.07879,0.02996,1.72612,3.70651,0.01095,0.000348022,0.000348022,0.000348022
11,1449.6,2.31114,3.82358,0.01129,0.35253,0.13193,0.05029,0.02178,1.72955,4.44998,0.01187,0.00034558,0.00034558,0.00034558
12,1578.28,2.40424,3.85512,0.01319,0.34536,0.09722,0.05052,0.01552,1.81241,3.49302,0.01152,0.000343138,0.000343138,0.000343138
13,1707.76,2.32429,3.67028,0.012,0.24644,0.05964,0.06523,0.02096,1.75974,3.18408,0.01215,0.000340696,0.000340696,0.000340696
14,1837.46,2.33384,3.66633,0.01201,0.1701,0.1159,0.09762,0.03976,1.65742,3.22001,0.01034,0.000338254,0.000338254,0.000338254
15,1967.18,2.29195,3.35735,0.00962,0.25893,0.16059,0.0948,0.03996,1.71586,3.64802,0.01033,0.000335812,0.000335812,0.000335812
16,2096.13,2.25193,3.32653,0.01134,0.37101,0.17113,0.12878,0.03645,1.64929,2.86941,0.01048,0.00033337,0.00033337,0.00033337
