epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2689.95,2.11282,2.75457,0.01082,0.17272,0.13229,0.08924,0.03294,2.02749,3.57578,0.01218,0.000319939,0.000319939,0.000319939
43,2754.55,2.04319,2.48765,0.00963,0.31358,0.13928,0.10106,0.03334,1.90679,3.61081,0.01241,0.000318718,0.000318718,0.000318718
44,2820.09,2.05697,2.52098,0.01015,0.17596,0.15284,0.09018,0.03206,2.11896,3.34223,0.01362,0.000317497,0.000317497,0.000317497
45,2885,2.10983,2.49842,0.00911,0.12164,0.18511,0.10364,0.02672,2.01327,3.38405,0.01207,0.000316276,0.000316276,0.000316276
46,2949.12,1.98892,2.53823,0.0097,0.25654,0.1402,0.12504,0.04097,1.97577,3.5053,0.01195,0.000315055,0.000315055,0.000315055
47,3013.76,2.14796,2.34798,0.00867,0.37228,0.19866,0.20015,0.07431,2.02938,3.2806,0.01326,0.000313834,0.000313834,0.000313834
48,3075.59,2.0438,2.23988,0.00991,0.29844,0.19126,0.1639,0.062,2.04012,3.47789,0.01293,0.000312613,0.000312613,0.000312613
49,3143.09,2.08793,2.42092,0.00934,0.33827,0.13925,0.1367,0.04783,2.01085,3.70631,0.01293,0.000311392,0.000311392,0.000311392
50,3203.59,1.93163,2.2632,0.00777,0.1996,0.16245,0.15646,0.06392,2.04362,3.36214,0.01392,0.000310171,0.000310171,0.000310171
51,3269.49,1.9575,2.27923,0.00996,0.25091,0.15938,0.17371,0.07808,2.01335,3.24013,0.01291,0.00030895,0.00030895,0.00030895
52,3331.94,2.0771,2.42911,0.01015,0.41857,0.1844,0.16897,0.07728,2.08939,3.2192,0.01358,0.000307729,0.000307729,0.000307729
53,3395.85,1.99646,2.31529,0.01011,0.45411,0.17585,0.18083,0.08171,2.04215,3.17379,0.01331,0.000306508,0.000306508,0.000306508
54,3461.46,2.05801,2.21371,0.00831,0.48393,0.17963,0.20501,0.09489,2.10885,3.03071,0.01375,0.000305287,0.000305287,0.000305287
55,3526.71,1.9712,2.13069,0.00876,0.38002,0.17496,0.10011,0.03739,2.09311,3.52719,0.01336,0.000304066,0.000304066,0.000304066
56,3589.94,2.05721,2.25876,0.0081,0.56994,0.13493,0.18179,0.05629,2.10052,3.48374,0.01371,0.000302845,0.000302845,0.000302845
57,3653.63,2.01565,2.16918,0.00949,0.4835,0.17425,0.15961,0.06913,2.09569,3.18825,0.01398,0.000301624,0.000301624,0.000301624
58,3720.28,1.96595,2.2285,0.00905,0.44207,0.14951,0.11742,0.05336,2.09071,3.10852,0.0127,0.000300403,0.000300403,0.000300403
59,3784.72,2.06051,2.23012,0.00955,0.60911,0.12229,0.15869,0.0669,2.07083,3.22033,0.01352,0.000299182,0.000299182,0.000299182
60,3849.28,1.94078,2.18923,0.0085,0.37457,0.30294,0.19989,0.08696,2.10364,3.04873,0.01364,0.000297961,0.000297961,0.000297961
61,3912.62,1.99938,2.06851,0.00981,0.35128,0.23683,0.19258,0.09496,2.05931,3.09518,0.01448,0.00029674,0.00029674,0.00029674
62,3976.87,1.95982,1.92835,0.0078,0.41142,0.29801,0.20329,0.08449,2.1019,3.09398,0.01409,0.000295519,0.000295519,0.000295519
63,4042.61,1.89886,1.97741,0.00865,0.461,0.20702,0.17536,0.08077,2.18759,3.17954,0.01452,0.000294298,0.000294298,0.000294298
64,4107.08,1.97873,2.08275,0.00951,0.54415,0.23252,0.25864,0.09605,2.13795,3.23454,0.01404,0.000293077,0.000293077,0.000293077
65,4171.34,1.9656,1.98914,0.00774,0.45412,0.1741,0.16593,0.07473,2.17744,3.20129,0.01414,0.000291856,0.000291856,0.000291856
66,4235.25,1.97373,2.04341,0.00833,0.42568,0.28451,0.18517,0.07681,2.10831,3.29199,0.01331,0.000290635,0.000290635,0.000290635
67,4299.15,1.82289,1.84778,0.00708,0.39214,0.29063,0.21405,0.09065,2.03838,3.06315,0.01259,0.000289414,0.000289414,0.000289414
